日付,リクエストNo,曲名,歌手名,総合得点,素点,ボーナス点,Ai感性,チャート合計,音程,安定性,表現力,リズム,ビブラート&ロングトーン,抑揚,しゃくり,こぶし,フォール,ロングトーン,ビブラート,ビブラート秒数,ビブラート回数,ビブラートタイプ,アクセント,ハンマリング,エッジボイス,ヒーカップ,Ai加点,Ai減点,キー,最高音（音域）,最低音（音域）,最高音（声域）,最低音（声域）
2025/06/03 19:53:50,5860-86,"fish","back number",94.632,92.236,2.396,89,445,86,83,93,99,84,98,42,17,2,7,5,4.0,12,D,0,0,0,0,100,35,0,hiA#,mid1F,hiA#,mid1F
2025/07/10 16:20:43,1116-99,"愛着","My Hair is Bad",92.174,89.558,2.616,90,428,82,71,96,98,81,99,57,6,3,7,4,5.2,18,G,0,0,0,0,100,40,0,hiA#,mid1C#,hiA#,mid1C#
2025/07/10 16:30:53,6994-29,"僕と僕","川崎鷹也",95.821,91.917,3.904,95,442,89,71,94,98,90,89,78,7,2,8,7,6.7,17,A-1,0,0,0,0,100,23,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/10 16:40:32,5860-75,"エンディング","back number",93.226,90.959,2.267,75,430,87,73,93,99,78,97,65,11,1,5,4,3.7,14,A-1,0,0,0,0,100,94,0,hiA,mid1D,hiA,mid1D
2025/07/10 16:49:22,5941-47,"Week End","星野 源",90.216,89.247,0.969,66,417,83,81,74,98,81,87,33,5,0,6,5,2.8,9,D,0,0,0,0,82,67,0,mid2G#,mid1B,mid2G#,mid1B
2025/07/10 16:59:26,1273-26,"舌","My Hair is Bad",94.520,93.218,1.302,82,439,85,87,81,98,88,95,33,6,2,9,4,2.3,7,A-1,0,0,0,0,83,3,0,mid2G#,mid1B,mid2G#,mid1B
2025/07/10 17:09:10,6052-13,"幻","My Hair is Bad",93.341,91.460,1.881,78,427,85,71,83,98,90,94,63,7,0,9,5,2.5,8,D,0,0,0,0,89,46,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/07/10 17:18:10,1060-83,"ブルーアンバー","back number",88.751,87.807,0.944,64,388,82,55,68,99,84,91,37,4,0,7,5,3.4,11,E,0,0,0,0,76,39,0,hiB,mid1C,hiB,mid1C
2025/07/10 17:28:02,5842-90,"stay with me","back number",91.592,89.987,1.605,76,421,82,68,92,98,81,91,52,12,0,4,6,3.2,8,A-1,0,0,0,0,99,86,0,hiB,mid1F#,hiB,mid1F#
2025/07/10 17:37:43,5349-02,"キミがいれば","伊織",87.022,86.046,0.976,67,390,79,64,67,99,81,89,26,4,0,5,6,2.4,5,G,0,0,0,0,69,18,-4,mid2G#,mid1F,mid2G#,mid1F
2025/07/10 17:45:09,6904-59,"桜晴","優里",93.565,92.556,1.009,70,432,86,76,83,97,90,84,39,11,0,8,6,3.5,9,D,0,0,0,0,84,53,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/10 17:54:50,6316-44,"真赤","My Hair is Bad",89.537,88.555,0.982,68,382,84,49,71,99,79,95,13,20,0,9,0,1.1,2,D,0,0,0,0,70,27,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/10 18:04:11,5859-16,"手紙","back number",90.808,90.808,0.000,66,400,86,59,77,99,79,85,44,6,2,5,5,4.2,18,A-1,0,0,0,0,85,99,0,hiC,mid1D,hiC,mid1E
2025/07/10 18:13:00,6994-29,"僕と僕","川崎鷹也",96.671,93.560,3.111,80,455,93,85,88,98,91,84,64,8,0,9,6,5.7,18,A-1,0,0,0,0,97,69,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/10 18:22:39,2975-03,"シングルベッド","シャ乱Q",95.629,91.536,4.093,89,446,90,77,95,97,87,94,47,12,2,8,5,4.5,17,D,0,0,0,0,100,50,1,mid2G#,mid1C#,mid2F#,mid1C#
2025/07/10 18:34:16,5941-25,"Crazy Crazy","星野 源",92.723,91.385,1.338,78,430,86,79,85,98,82,95,52,4,0,6,5,3.3,10,D,0,0,0,0,86,34,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/07/10 18:44:12,1090-17,"breakfast","Mrs. GREEN APPLE",75.468,74.612,0.856,55,289,67,47,65,99,11,98,7,3,0,1,0,0.6,1,G,0,0,0,0,56,11,0,hiF#,mid1C,hiE,mid1F
2025/07/10 18:47:55,6823-65,"桜","コブクロ",94.801,91.009,3.792,83,442,88,76,94,99,85,94,31,17,1,6,6,8.6,27,D,0,0,0,0,91,43,0,mid2F#,mid1B,mid2F#,mid1B
2025/07/10 18:56:34,5421-14,"リンジュー・ラヴ","マカロニえんぴつ",86.509,85.560,0.949,64,380,79,59,69,99,74,98,17,6,1,4,4,2.8,10,E,0,0,0,0,67,17,0,hiA,mid1F#,hiA,mid1F#
2025/07/23 16:18:01,1116-99,"愛着","My Hair is Bad",88.866,87.883,0.983,68,402,83,77,61,99,82,69,58,6,0,7,5,4.4,12,D,0,0,0,0,69,5,0,hiA#,mid1C#,hiA#,mid1C#
2025/07/23 16:32:05,5617-21,"ひまわりの約束","秦 基博",94.646,92.805,1.841,81,443,86,78,93,98,88,93,44,16,1,7,6,2.8,8,G,0,0,0,0,100,72,0,hiA#,mid1D#,hiA#,mid1D#
2025/07/23 16:46:38,6197-26,"ロングホープ・フィリア","菅田将暉",89.894,88.226,1.668,70,373,83,38,83,99,70,93,30,6,4,4,4,3.3,13,E,0,0,0,0,89,86,0,mid2G#,mid1A,mid2G#,mid1A
2025/07/23 16:55:59,7271-82,"哀しみロック","マカロニえんぴつ",92.142,90.381,1.761,70,415,89,71,78,99,78,92,34,8,0,6,4,2.1,5,B-1,0,0,0,0,80,47,0,hiB,mid1F,hiB,mid1F
2025/07/23 17:04:01,6994-29,"僕と僕","川崎鷹也",97.015,92.380,4.635,92,452,92,86,93,91,90,90,71,8,1,9,5,4.6,13,B-1,0,0,0,0,100,24,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/23 17:13:32,6316-44,"真赤","My Hair is Bad",88.922,87.008,1.914,66,348,86,67,65,91,39,77,7,13,0,5,0,0.8,2,D,0,0,0,0,67,18,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/23 17:22:17,5842-90,"stay with me","back number",92.687,91.429,1.258,82,428,83,70,88,99,88,88,45,11,2,7,6,4.6,15,G,0,0,0,0,91,34,0,hiB,mid1F#,hiB,mid1F#
2025/07/23 17:32:50,5859-77,"雨と僕の話","back number",89.844,88.808,1.036,73,381,83,40,82,99,77,81,22,5,0,4,5,2.6,8,A-1,0,0,0,0,91,75,0,hiB,mid1D,hiB,mid1D
2025/07/23 17:43:25,1273-23,"綾","My Hair is Bad",89.482,87.893,1.589,80,421,79,74,90,99,79,94,47,12,2,7,4,3.0,8,G,0,0,0,0,99,65,0,hiC,mid1C,hiC,mid1C
2025/07/23 17:53:27,6878-04,"小さな恋のうた","MONGOL800",91.782,89.330,2.452,81,415,85,65,87,100,78,92,49,8,0,6,4,2.7,8,A-1,0,0,0,0,86,23,0,mid2G#,mid1A#,mid2G#,mid1A#
2025/07/23 18:05:34,5860-86,"fish","back number",94.955,91.548,3.407,96,446,87,78,95,99,87,97,49,14,0,7,6,4.3,10,D,0,0,0,0,100,11,0,hiA#,mid1F,hiA#,mid1F
2025/07/23 18:12:20,1060-83,"ブルーアンバー","back number",92.975,91.970,1.005,70,414,87,61,76,99,91,97,32,8,0,9,6,4.0,11,G,0,0,0,0,75,26,0,hiB,mid1C,hiB,mid1C
2025/07/23 18:21:03,5860-75,"エンディング","back number",94.902,92.653,2.249,80,444,87,78,93,99,87,92,57,8,1,7,6,4.4,12,A-1,0,0,0,0,100,85,0,hiA,mid1D,hiA,mid1D
2025/07/23 18:45:33,7613-30,"vivi","米津玄師",91.346,89.396,1.950,70,423,83,76,76,99,89,91,17,3,0,9,5,5.9,20,D,0,0,0,0,79,40,0,mid2G#,mid1A#,mid2G#,mid1B
2025/07/23 18:50:57,7613-30,"vivi","米津玄師",91.507,88.979,2.528,77,419,85,77,77,99,81,91,20,0,1,7,4,3.1,12,E,0,0,0,0,81,16,0,mid2G#,mid1A#,mid2G#,mid1B
2025/07/23 18:55:43,7613-30,"vivi","米津玄師",92.617,90.921,1.696,73,414,86,61,79,99,89,96,15,4,2,8,6,5.4,14,D,0,0,0,0,81,43,0,mid2G#,mid1A#,mid2G#,mid1A#
2025/07/23 19:01:30,6196-77,"まちがいさがし","菅田将暉",91.231,90.124,1.107,80,420,85,75,81,99,80,85,49,6,2,5,5,3.4,10,G,0,0,0,0,85,18,0,hiB,mid1A,hiB,mid1A
2025/07/23 19:10:31,6904-59,"桜晴","優里",93.983,92.560,1.423,75,430,88,69,87,99,87,87,33,13,3,9,4,3.2,12,D,0,0,0,0,85,42,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/23 19:19:46,5860-71,"青い春","back number",88.500,87.153,1.347,74,391,78,44,87,99,83,97,22,15,2,6,6,2.8,8,G,0,0,0,0,85,54,0,hiC,mid1D,hiA#,mid1D
2025/07/23 19:25:28,5859-21,"助演女優症2","back number",82.861,81.911,0.950,65,353,74,46,74,99,60,99,26,8,0,1,6,3.5,9,B-1,0,0,0,0,70,40,0,hiC,mid1G,hiC,mid1G
2025/07/23 19:33:12,2975-03,"シングルベッド","シャ乱Q",96.265,93.406,2.859,98,451,89,79,94,98,91,93,42,14,2,8,7,6.2,17,A-1,0,0,0,0,100,11,1,mid2G#,mid1C#,mid2F#,mid1C#
2025/07/23 19:44:52,5380-52,"カレンダー","川崎鷹也",91.414,90.201,1.213,86,409,84,58,88,98,81,81,40,15,8,6,5,7.7,19,D,0,0,0,0,94,31,0,hiA,mid1F,mid2G,mid1F
2025/07/23 19:55:13,1132-17,"星を仰ぐ","菅田将暉",93.683,92.311,1.372,80,435,87,78,87,99,84,76,49,8,1,8,4,4.4,14,D,0,0,0,0,100,80,0,hiC#,mid1A#,hiC#,mid1C
2025/07/31 14:27:02,6994-29,"僕と僕","川崎鷹也",94.440,90.489,3.951,92,426,88,62,93,97,86,88,62,7,0,6,6,5.2,14,G,0,0,0,0,98,18,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/31 14:36:44,1132-17,"星を仰ぐ","菅田将暉",93.848,91.432,2.416,87,422,88,80,93,98,63,94,50,5,1,7,0,1.4,5,D,0,0,0,0,95,25,0,hiC#,mid1A#,hiC#,mid1C
2025/07/31 14:46:15,7613-30,"vivi","米津玄師",92.368,89.870,2.498,74,425,86,78,78,99,84,85,20,2,1,8,4,2.4,8,A-1,0,0,0,0,80,28,0,mid2G#,mid1A#,mid2G#,mid1A#
2025/07/31 14:56:59,5860-75,"エンディング","back number",93.236,91.253,1.983,84,427,87,69,90,99,82,98,61,5,0,5,6,4.7,14,D,0,0,0,0,93,31,0,hiA,mid1D,mid2G,mid1D
2025/07/31 15:03:51,1060-83,"ブルーアンバー","back number",90.977,89.962,1.015,71,402,86,63,77,99,77,91,37,3,0,6,4,3.9,11,A-1,0,0,0,0,80,34,0,hiB,mid1C,hiB,mid1C
2025/07/31 15:15:43,5860-86,"fish","back number",92.014,90.952,1.062,76,422,82,67,88,98,87,89,55,10,0,6,7,5.2,10,E,0,0,0,0,100,100,0,hiA#,mid1F,hiA#,mid1F
2025/07/31 15:25:56,5275-96,"snow jam","Rin音",87.497,86.583,0.914,61,352,82,77,67,95,31,91,12,3,0,4,0,1.5,3,A-1,0,0,0,0,69,51,0,mid2C#,lowG#,mid2C#,lowG#
2025/07/31 15:34:02,6197-26,"ロングホープ・フィリア","菅田将暉",92.537,90.406,2.131,78,418,87,66,84,99,82,95,37,5,0,7,4,2.2,7,A-1,0,0,0,0,83,21,0,mid2G#,mid1A,mid2G#,mid1A
2025/07/31 15:43:51,1329-28,"恋だろ(生音)","wacci",91.304,90.174,1.130,80,401,85,55,81,98,82,94,41,4,0,8,4,3.0,10,E,0,0,0,0,90,43,0,mid2F#,mid1B,mid2F#,mid1B
2025/07/31 15:54:18,1116-99,"愛着","My Hair is Bad",91.646,88.865,2.781,87,427,82,73,94,98,80,99,62,9,0,5,5,2.3,8,D,0,0,0,0,96,36,0,hiA#,mid1C#,hiA#,mid1C#
2025/07/31 16:05:44,6017-87,"恋人ができたんだ","My Hair is Bad",91.472,90.434,1.038,73,394,87,68,81,95,63,93,31,14,0,7,0,1.5,4,A-1,0,0,0,0,81,47,0,mid2G#,mid1F#,mid2G#,mid1F#
2025/07/31 16:17:18,1273-26,"舌","My Hair is Bad",92.886,91.682,1.204,76,430,86,83,84,99,78,97,36,2,2,9,0,1.5,4,D,0,0,0,0,86,44,0,mid2G#,mid1B,mid2G#,mid1B
2025/07/31 16:26:15,6052-13,"幻","My Hair is Bad",94.656,91.324,3.332,80,437,88,73,87,99,90,88,40,10,0,8,7,2.6,6,E,0,0,0,0,88,35,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/07/31 16:39:10,6034-34,"いつか結婚しても","My Hair is Bad",93.157,90.542,2.615,83,422,85,64,84,100,89,88,35,5,0,9,5,2.6,6,D,0,0,0,0,89,25,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/07/31 16:49:23,6212-37,"化粧","My Hair is Bad",90.251,88.419,1.832,75,401,82,53,85,99,82,96,19,12,3,6,5,3.2,9,E,0,0,0,0,78,23,0,hiA#,mid1F#,hiA#,mid1F#
2025/07/31 17:00:25,6900-32,"味方","My Hair is Bad",80.768,79.769,0.999,69,333,71,75,74,98,15,79,27,9,0,1,0,0.9,2,E,0,0,0,0,83,68,0,hiA#,mid1D#,hiA#,mid1D#
2025/07/31 17:10:50,1416-99,"思い出をかけぬけて","My Hair is Bad",89.860,88.534,1.326,67,402,82,83,73,94,70,91,22,6,0,8,0,1.3,3,A-1,0,0,0,0,76,48,0,hiA#,mid1B,hiA#,mid1B
2025/07/31 17:20:18,6017-88,"告白","My Hair is Bad",88.471,87.552,0.919,61,363,81,88,63,100,31,79,12,3,1,4,0,0.0,0,N,0,0,0,0,62,5,0,mid2G#,mid1F,mid2F#,mid1G#
2025/07/31 17:27:58,1420-70,"時代","My Hair is Bad",83.237,82.275,0.962,66,386,74,73,67,96,76,78,25,9,0,8,0,1.4,4,E,0,0,0,0,80,68,0,hiB,mid1B,hiB,mid1C#
2025/07/31 17:39:35,6179-61,"次回予告","My Hair is Bad",88.878,87.927,0.951,65,402,81,70,70,97,84,91,27,12,3,9,4,2.2,7,E,0,0,0,0,71,42,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/07/31 17:47:37,6194-31,"微熱","My Hair is Bad",85.385,84.425,0.960,66,316,79,50,71,99,17,92,12,6,0,2,0,1.4,3,B-2,0,0,0,0,71,37,0,hiA#,mid1F,hiA#,mid1F
2025/07/31 17:55:25,1397-64,"自由とヒステリー","My Hair is Bad",87.137,86.125,1.012,71,343,79,55,81,99,29,95,18,13,0,3,0,0.6,1,G,0,0,0,0,79,53,0,hiA,mid1F,hiA,mid1F
2025/07/31 18:18:58,6994-29,"僕と僕","川崎鷹也",96.638,91.741,4.897,90,451,94,85,91,90,91,88,51,1,1,9,6,3.5,12,G,0,0,0,0,99,26,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/31 18:24:48,6994-29,"僕と僕","川崎鷹也",97.066,94.151,2.915,90,458,94,85,90,96,93,91,65,6,2,9,7,3.4,8,A-1,0,0,0,0,95,15,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/31 18:34:27,6994-29,"僕と僕","川崎鷹也",96.230,92.410,3.820,94,448,92,85,85,93,93,82,73,6,0,9,6,4.4,9,A-1,0,0,0,0,96,5,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/31 18:47:44,5863-35,"くだらないの中に","星野 源",95.236,91.190,4.046,75,437,90,83,85,88,91,97,32,2,1,9,6,2.2,6,A-1,0,0,0,0,87,46,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/07/31 18:56:54,5842-90,"stay with me","back number",94.483,90.716,3.767,90,441,87,77,92,99,86,93,45,3,1,7,6,4.1,10,G,0,0,0,0,90,0,0,hiB,mid1F#,mid2G#,mid1F#
2025/07/31 19:03:48,6844-05,"ドライフラワー","優里",92.654,89.321,3.333,83,421,87,75,89,90,80,95,40,6,0,7,4,3.0,10,D,0,0,0,0,100,55,0,hiC,mid1F#,hiC,mid1G
2025/08/04 20:42:46,6994-29,"僕と僕","川崎鷹也",94.377,90.944,3.433,85,436,88,82,80,98,88,70,48,7,1,9,5,3.4,13,D,0,0,0,0,87,9,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/04 20:56:11,6994-29,"僕と僕","川崎鷹也",94.106,90.469,3.637,94,435,93,83,86,94,79,69,56,3,0,9,0,1.5,5,A-1,0,0,0,0,99,13,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/04 21:08:21,6197-26,"ロングホープ・フィリア","菅田将暉",91.223,89.085,2.138,71,413,87,75,72,99,80,74,25,8,3,8,3,2.0,7,D,0,0,0,0,77,25,0,mid2G#,mid1A,mid2G#,mid1A
2025/08/04 21:17:30,1060-83,"ブルーアンバー","back number",91.253,88.887,2.366,69,412,88,75,72,99,78,76,25,4,1,9,0,1.3,5,D,0,0,0,0,75,28,0,hiB,mid1C,hiB,mid1C
2025/08/04 21:27:06,1273-23,"綾","My Hair is Bad",93.281,89.946,3.335,83,431,86,75,85,99,86,76,37,14,0,8,5,3.6,10,E,0,0,0,0,93,31,0,hiC,mid1C,hiA#,mid1C
2025/08/04 21:38:26,1116-99,"愛着","My Hair is Bad",92.413,90.124,2.289,74,420,88,80,71,97,84,71,52,1,1,8,4,3.7,14,G,0,0,0,0,81,31,0,hiA#,mid1C#,hiA#,mid1C#
2025/08/04 21:49:31,5860-86,"fish","back number",95.090,93.390,1.700,97,457,92,86,92,99,88,85,38,12,0,8,5,2.7,8,G,0,0,0,0,100,15,0,hiA#,mid1F,hiA#,mid1F
2025/08/04 21:59:30,5860-08,"電車の窓から","back number",92.719,89.603,3.116,77,424,87,78,77,96,86,87,29,4,0,7,6,4.3,13,G,0,0,0,0,79,10,0,mid2G,mid1D,mid2G,mid1D
2025/08/04 22:09:21,5862-22,"黄色","back number",93.559,91.346,2.213,86,446,89,81,88,99,89,85,39,7,0,9,5,2.1,7,D,0,0,0,0,92,31,0,hiB,mid1D,hiB,mid1D
2025/08/04 22:19:22,6034-34,"いつか結婚しても","My Hair is Bad",93.116,90.501,2.615,86,428,90,81,78,98,81,73,32,3,1,9,0,1.3,3,A-1,0,0,0,0,92,25,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/08/04 22:28:23,6212-37,"化粧","My Hair is Bad",93.406,90.086,3.320,73,430,86,81,81,94,88,85,14,9,0,9,5,2.2,8,G,0,0,0,0,75,8,0,hiA#,mid1F#,mid2G#,mid1F#
2025/08/04 22:37:13,5859-66,"オールドファッション","back number",90.773,87.137,3.636,79,389,86,57,79,92,75,82,30,12,3,6,4,2.2,8,E,0,0,0,0,83,21,0,hiB,mid1C#,hiB,mid1C#
2025/08/04 22:45:31,6316-44,"真赤","My Hair is Bad",89.444,87.954,1.490,60,384,84,61,60,92,87,69,4,20,0,8,5,2.4,4,A-1,0,0,0,0,67,53,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/04 22:53:16,5941-47,"Week End","星野 源",92.801,89.415,3.386,76,431,86,81,81,98,85,89,23,3,0,8,4,2.6,6,D,0,0,0,0,86,39,0,mid2G#,mid1B,mid2G#,mid1B
2025/08/04 23:02:07,3171-14,"チェリー","スピッツ",94.137,90.283,3.854,95,436,88,75,87,99,87,88,58,7,1,7,6,3.6,8,A-1,0,0,0,0,98,8,0,hiA#,mid1D,hiA#,mid1D
2025/08/04 23:12:44,5859-16,"手紙","back number",95.671,92.928,2.743,84,445,90,82,87,97,89,99,30,8,0,9,5,3.1,9,B-1,0,0,0,0,85,13,0,hiC,mid1D,hiC,mid1D
2025/08/04 23:22:35,6179-71,"別の人の彼女になったよ","wacci",95.291,90.783,4.508,84,447,90,81,91,99,86,89,40,8,0,8,5,3.7,11,D,0,0,0,0,91,30,0,mid2F#,mid1A,mid2F#,mid1A
2025/08/05 00:05:43,3010-13,"歌うたいのバラッド","斉藤和義",94.318,92.542,1.776,100,453,88,79,96,98,92,96,44,13,0,9,7,6.4,18,D,0,0,0,0,100,29,1,hiA,lowF#,hiA,mid1A
2025/08/05 00:33:24,6994-29,"僕と僕","川崎鷹也",95.911,91.879,4.032,100,446,93,82,89,93,89,78,68,10,0,9,5,2.9,9,A-1,0,0,0,0,100,12,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/05 00:44:15,5860-75,"エンディング","back number",95.324,91.387,3.937,88,446,91,81,90,98,86,82,57,7,0,8,4,1.7,5,A-1,0,0,0,0,100,44,0,hiA,mid1D,hiA,mid1D
2025/08/05 00:55:21,5941-74,"Family Song","星野 源",94.868,91.250,3.618,85,441,91,79,83,99,89,83,42,7,0,9,5,3.7,15,G,0,0,0,0,86,3,0,hiD,mid1E,hiD,mid1E
2025/08/05 01:04:17,5859-26,"僕は君の事が好きだけど君は僕を別に好きじゃないみたい","back number",92.350,89.255,3.095,74,425,85,77,82,97,84,82,48,12,0,7,5,1.8,5,D,0,0,0,0,93,59,0,hiA#,mid1F,hiA#,mid1F
2025/08/05 01:14:42,1152-69,"幕が上がる","back number",90.274,88.436,1.838,72,418,81,80,72,96,89,86,14,6,0,8,6,4.9,15,A-1,0,0,0,0,73,4,0,hiC,mid1D#,hiA#,mid1D#
2025/08/05 01:24:13,1049-27,"猫","DISH//",90.930,87.001,3.929,77,388,85,50,80,91,82,76,45,22,0,6,5,3.6,11,G,0,0,0,0,88,36,0,hiA#,mid1C,hiA#,mid1C
2025/08/05 01:32:21,5941-22,"地獄でなぜ悪い","星野 源",92.198,88.994,3.204,83,418,88,75,81,98,76,69,56,6,0,6,4,2.5,9,D,0,0,0,0,89,32,0,mid2G#,mid1D,mid2G#,mid1D
2025/08/05 01:42:41,6823-65,"桜","コブクロ",95.791,90.571,5.220,100,443,89,76,94,93,91,85,36,19,0,9,6,11.3,34,D,0,0,0,0,100,26,0,mid2F#,mid1B,mid2F#,mid1B
2025/08/05 01:52:39,1132-17,"星を仰ぐ","菅田将暉",94.249,90.190,4.059,87,438,89,80,85,99,85,85,52,9,0,8,4,3.3,11,D,0,0,0,0,93,24,0,hiC#,mid1A#,hiC#,mid1C
2025/08/05 02:07:41,7126-46,"明日への手紙","手嶌 葵",94.684,90.443,4.241,83,439,89,77,88,97,88,89,29,8,0,8,6,9.5,26,A-1,0,0,0,0,94,40,-5,hiA,mid1E,hiA,mid1E
2025/08/05 02:35:25,6994-29,"僕と僕","川崎鷹也",97.030,93.092,3.938,98,455,93,86,92,94,90,85,66,7,1,9,5,4.8,14,A-1,0,0,0,0,100,8,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/05 04:27:37,5860-50,"チェックのワンピース","back number",93.986,92.111,1.875,91,450,88,83,90,99,90,90,51,11,0,9,6,4.4,12,A-1,0,0,0,0,98,26,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/09 18:38:20,6994-29,"僕と僕","川崎鷹也",94.547,93.433,1.114,81,441,94,80,80,99,88,82,57,5,1,9,5,3.6,12,A-1,0,0,0,0,84,13,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/09 18:51:46,5859-16,"手紙","back number",93.913,91.739,2.174,67,429,89,81,71,99,89,81,34,6,0,9,5,4.8,17,A-1,0,0,0,0,71,26,0,hiC,mid1D,hiB,mid1D
2025/08/09 19:03:14,5860-75,"エンディング","back number",94.270,93.217,1.053,75,436,91,83,79,99,84,90,47,8,1,8,4,3.3,12,G,0,0,0,0,79,14,0,hiA,mid1D,hiA,mid1D
2025/08/09 19:14:08,1060-83,"ブルーアンバー","back number",91.866,90.955,0.911,61,396,90,57,62,99,88,74,25,8,0,9,5,4.3,15,D,0,0,0,0,62,13,0,hiB,mid1C,hiB,mid1C
2025/08/09 19:22:44,5842-90,"stay with me","back number",93.514,92.498,1.016,71,428,89,77,77,99,86,76,39,9,3,8,4,4.7,15,G,0,0,0,0,83,56,0,hiB,mid1F#,hiB,mid1F#
2025/08/09 19:33:09,6034-34,"いつか結婚しても","My Hair is Bad",92.551,91.599,0.952,63,419,90,79,62,99,89,70,24,5,0,8,5,3.5,11,A-1,0,0,0,0,69,34,0,mid2F#,mid1C#,mid2F#,mid1C#
2025/08/09 19:50:01,6179-61,"次回予告","My Hair is Bad",92.054,90.179,1.875,66,407,87,61,72,99,88,86,17,11,2,9,4,1.9,5,D,0,0,0,0,68,15,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/08/09 19:58:59,6194-31,"微熱","My Hair is Bad",90.488,89.190,1.298,65,399,83,59,68,99,90,76,18,10,0,9,5,2.2,6,D,0,0,0,0,68,28,0,hiA#,mid1F,hiA#,mid1F
2025/08/09 20:09:03,1116-99,"愛着","My Hair is Bad",94.582,91.092,3.490,83,439,88,77,88,99,87,86,43,13,2,8,5,3.8,12,E,0,0,0,0,90,26,0,hiA#,mid1C#,hiA#,mid1C#
2025/08/09 20:15:42,1273-23,"綾","My Hair is Bad",93.902,90.241,3.661,95,429,85,65,91,99,89,81,35,24,0,9,5,5.0,17,D,0,0,0,0,100,27,0,hiC,mid1C,hiC,mid1C
2025/08/09 20:34:32,5860-86,"fish","back number",95.126,90.780,4.346,100,443,89,76,91,99,88,80,48,11,0,8,6,4.5,14,D,0,0,0,0,100,9,0,hiA#,mid1F,hiA#,mid1F
2025/08/09 21:40:53,6052-13,"幻","My Hair is Bad",93.127,90.051,3.076,81,419,89,65,83,99,83,82,24,4,1,8,4,3.4,10,D,0,0,0,0,90,35,0,mid2G#,mid1C#,mid2G#,mid1C#
2025/08/09 21:56:42,1090-17,"breakfast","Mrs. GREEN APPLE",82.500,81.531,0.969,66,387,72,61,74,99,81,92,29,8,0,7,4,2.1,5,G,0,0,0,0,72,33,0,hiF#,mid1C,hiE,mid1C
2025/08/09 22:09:10,5862-38,"赤い花火","back number",83.316,82.338,0.978,65,380,75,61,67,98,79,84,18,4,0,4,5,4.5,12,G,0,0,0,0,67,15,0,mid2G#,mid1C#,mid2G,mid1D#
2025/08/09 22:20:00,6994-29,"僕と僕","川崎鷹也",94.471,90.998,3.473,93,439,95,81,86,93,84,75,56,7,0,9,4,4.6,20,A-1,0,0,0,0,97,10,0,mid2G#,mid1D#,mid2G#,mid1D#
2025/08/09 22:54:46,1273-23,"綾","My Hair is Bad",90.939,87.856,3.083,87,408,84,67,84,98,75,74,33,25,2,4,5,5.7,18,D,0,0,0,0,100,46,0,hiC,mid1C,hiC,mid1C
2025/08/09 23:18:54,7271-82,"哀しみロック","マカロニえんぴつ",92.099,89.787,2.312,73,414,85,66,78,99,86,82,34,7,1,7,5,3.1,10,A-1,0,0,0,0,82,33,0,hiB,mid1F,hiB,mid1F
2025/08/09 23:31:19,5860-08,"電車の窓から","back number",92.571,89.804,2.767,73,421,87,75,72,98,89,71,23,3,1,9,5,4.2,17,A-1,0,0,0,0,79,33,0,mid2G,mid1D,mid2G,mid1D
2025/08/09 23:46:20,5859-77,"雨と僕の話","back number",92.764,92.764,0.000,63,413,87,62,79,99,86,97,16,8,0,8,5,3.7,15,E,0,0,0,0,82,98,0,hiB,mid1D,hiB,mid1D
2025/08/09 23:59:25,5872-60,"思い出せなくなるその日まで","back number",92.731,89.405,3.326,79,403,86,50,83,97,87,82,19,16,0,8,5,5.0,20,D,0,0,0,0,82,13,0,hiA,mid1B,hiA,mid1B
2025/08/10 00:12:08,5860-07,"スーパースターになったら","back number",87.111,83.757,3.354,69,361,80,36,74,91,80,82,19,12,0,6,5,2.1,8,E,0,0,0,0,73,19,0,hiA,mid1D,hiA,mid1D
